"Scryfall ID","Name","Set Code","Set Name","Collector Number","Rarity","Foil Type","Quantity","Binder Name","Condition","Purchase Price"
"4aa9354d-3496-47f4-81c9-aead15efb8bb","Annoyed Altisaur","mh3","Modern Horizons 3","284","uncommon","normal","2","Modern Staples","near_mint","0.28"
"dcafff1a-e220-40ff-8c00-de6037219bc6","Arcbound Slasher","mh2","Modern Horizons 2","111","common","normal","1","Modern Staples","near_mint","0.20"
"e9780ce2-756c-48e5-9936-45f6a224f61d","Arcum's Sleigh","ice","Ice Age","309","uncommon","normal","1","Alpha Collection","lightly_played","0.12"
"7afa0ee5-a0b8-472e-9991-09402ddb5de3","Allosaurus Shepherd","2x2","Double Masters 2022","132","mythic","foil","1","Modern Staples","near_mint","47.86"
"1bb844c4-f41c-4411-a80a-c19e1d97b272","Belligerent Guest","vow","Innistrad: Crimson Vow","144","common","normal","1","Draft Pickups","near_mint","0.21"
"4b120cbe-f0af-46c5-863f-03ecadf0435c","Case of the Stashed Skeleton","mkm","Murders at Karlov Manor","80","rare","normal","2","Draft Pickups","lightly_played","0.31"
"c8090bcf-e17a-4110-a518-77ccd045b18f","Charming Scoundrel","woe","Wilds of Eldraine","124","rare","normal","1","Draft Pickups","near_mint","0.92"
"40eee689-2514-421a-8056-eb7668be66ff","Abuelo, Ancestral Echo","lci","The Lost Caverns of Ixalan","219","rare","normal","1","Draft Pickups","lightly_played","0.33"
"f6589e02-8c84-4069-88d1-ebcc8520cae1","Archivist of Oghma","clb","Commander Legends: Battle for Baldur's Gate","4","rare","normal","1","Modern Staples","lightly_played","8.90"
"a59da027-b5dd-4920-b3a1-9da05fcb1977","Desperate Bloodseeker","otj","Outlaws of Thunder Junction","86","common","normal","4","Draft Pickups","lightly_played","0.18"
"c3a3b37f-daa6-4502-bb12-c72afe3df035","Balduvian Hydra","ice","Ice Age","173","rare","normal","2","Alpha Collection","near_mint","0.99"
"0f33818e-6f6e-47a9-ae5d-406bdd47b292","Deep Analysis","mh3","Modern Horizons 3","268","uncommon","normal","2","Modern Staples","near_mint","0.29"
"209e9bbc-a15d-47fc-b149-6b0c57dd09ea","Break Down the Door","dsk","Duskmourn: House of Horror","170","uncommon","normal","1","Draft Pickups","moderately_played","0.06"
"8112f133-535e-4264-8357-9cbf97957710","Agency Outfitter","mkm","Murders at Karlov Manor","38","uncommon","normal","3","Draft Pickups","near_mint","0.06"
"8739f1ac-2e57-4b52-a7ff-cc8df5936aad","Dazzling Denial","blb","Bloomburrow","45","common","normal","2","Draft Pickups","near_mint","0.21"
"048bb2c6-91bd-4d6a-a070-c73d8277c264","Dissection Tools","dsk","Duskmourn: House of Horror","245","rare","normal","1","Draft Pickups","lightly_played","0.15"
"a154dadc-be5b-4ad6-9946-bdc54c251bff","Become Brutes","woe","Wilds of Eldraine","317","uncommon","normal","4","Draft Pickups","moderately_played","0.09"
"bdd8eed6-91da-4454-a5e3-7bbfac614f47","Chupacabra Echo","lci","The Lost Caverns of Ixalan","97","uncommon","normal","3","Draft Pickups","lightly_played","0.19"
"eed73f84-ad08-44f8-a4fe-cd324ec1da92","Animate Dead","3ed","Revised Edition","93","uncommon","normal","1","Alpha Collection","near_mint","9.79"
"196b83a1-2a25-498d-83b8-8faacd79909d","Black Vise","4ed","Fourth Edition","299","uncommon","normal","1","Alpha Collection","near_mint","2.48"
"3bac7744-ba18-4fc5-8a6f-840dad28f6c0","Ashenmoor Liege","2x2","Double Masters 2022","174","rare","normal","4","Modern Staples","lightly_played","0.43"
"0035082e-bb86-4f95-be48-ffc87fe5286d","Emberheart Challenger","blb","Bloomburrow","133","rare","normal","1","Draft Pickups","near_mint","0.73"
"cc9fb7b6-d20c-4c08-9dae-4ccc9138b662","Benthic Behemoth","tmp","Tempest","54","rare","normal","1","Alpha Collection","near_mint","0.66"
"19bddea7-daa7-4bdb-9b91-f7fcbc0d7a57","Barbed Sliver","tmp","Tempest","163","uncommon","normal","1","Alpha Collection","near_mint","0.39"
"bac9f6f8-6797-4580-9fc4-9a825872e017","Brambleguard Veteran","blb","Bloomburrow","165","uncommon","foil","2","Draft Pickups","near_mint","0.06"
"8e2fae80-60af-44cf-95b4-177837435d1a","Dazzling Theater // Prop Room","dsk","Duskmourn: House of Horror","3","rare","normal","1","Draft Pickups","lightly_played","0.73"
"6b086186-5fbf-4ba7-af0d-ee3ad61d27bb","Binding Grasp","ice","Ice Age","60","uncommon","normal","1","Alpha Collection","near_mint","0.18"
"64f7a506-0aa1-4c2d-b322-e0e9179d05fb","Brilliant Restoration","neo","Kamigawa: Neon Dynasty","7","rare","normal","1","Draft Pickups","lightly_played","2.19"
"1d1a645e-85c7-4044-b817-6e24744d245e","Captivating Cave","lci","The Lost Caverns of Ixalan","268","common","normal","3","Draft Pickups","near_mint","0.26"
"9e80f5c7-ae29-473c-ac64-04bcbc629385","Case of the Trampled Garden","mkm","Murders at Karlov Manor","156","uncommon","normal","1","Draft Pickups","near_mint","0.25"
"9b79eaa0-8a15-4828-9ab7-16c2aab5f19f","Blue Ward","3ed","Revised Edition","7","uncommon","normal","2","Alpha Collection","moderately_played","0.30"
"bb18b1de-bc08-4522-b891-6117a8271534","Case of the Crimson Pulse","mkm","Murders at Karlov Manor","114","rare","normal","2","Draft Pickups","lightly_played","0.33"
"7616ad5e-ed30-4876-8743-6f0f9f143ea1","Cracked Skull","dsk","Duskmourn: House of Horror","88","common","normal","1","Draft Pickups","lightly_played","0.10"
"2cc9b5ee-4d6d-42ea-8b13-b8a7059781c9","Aethersnipe","2x2","Double Masters 2022","37","common","normal","1","Modern Staples","near_mint","0.11"
"a22dd28d-eb65-410a-af17-51b5064c6033","Clattering Augur","mh2","Modern Horizons 2","79","uncommon","foil","1","Modern Staples","near_mint","0.23"
"f92088c2-74c2-4e63-8a54-83d39f9d6ad6","Anger of the Gods","2x2","Double Masters 2022","102","rare","normal","1","Modern Staples","near_mint","0.45"
"2fa1c529-44e5-41b6-9704-ae2319f31f13","Boil","tmp","Tempest","165","uncommon","normal","2","Alpha Collection","lightly_played","1.36"
"37e3154d-9b1c-4f93-9bc3-a39e68d59d23","Aggressive Urge","inv","Invasion","181","common","normal","1","Alpha Collection","near_mint","0.08"
"436d6a84-4cea-4ca7-94aa-9d08280652af","Alania, Divergent Storm","blb","Bloomburrow","204","rare","normal","1","Draft Pickups","near_mint","0.27"
"1a576d17-693d-4cc1-bb5b-bf81c74de03b","Bane, Lord of Darkness","clb","Commander Legends: Battle for Baldur's Gate","267","rare","normal","4","Modern Staples","near_mint","0.23"
"0ef4907a-2fc1-42c5-bffc-3b3f93601fb9","Congregation Gryff","otj","Outlaws of Thunder Junction","200","uncommon","normal","1","Draft Pickups","near_mint","0.21"
"2fb83da3-5a8e-4349-bbcc-dcbd3b70264b","Arjun, the Shifting Flame","2x2","Double Masters 2022","172","rare","normal","3","Modern Staples","near_mint","0.38"
"c558a8c4-035c-464e-9ff8-c188c1bb619e","Battle Cry","ice","Ice Age","5","uncommon","normal","4","Alpha Collection","lightly_played","0.21"
"2d2cf2ae-9152-41c4-9dc4-a19da5812869","Convenient Target","mkm","Murders at Karlov Manor","119","uncommon","normal","1","Draft Pickups","lightly_played","0.20"
"baa1e796-809c-49af-a84e-ec088f7f48f8","Blood Hound","mmq","Mercadian Masques","176","rare","normal","1","Alpha Collection","lightly_played","0.59"
"70e9d8b8-4b32-4414-b32f-1f47523239c5","Anzrag, the Quake-Mole","mkm","Murders at Karlov Manor","186","mythic","normal","1","Draft Pickups","near_mint","4.97"
"1fb6d6a1-9d71-405b-9c93-1a7f06c67abd","Alloy Golem","inv","Invasion","297","uncommon","normal","1","Alpha Collection","lightly_played","0.15"
"73c07c87-0e44-4a5a-92b7-728350cd02de","Arcum's Whistle","ice","Ice Age","311","uncommon","normal","1","Alpha Collection","near_mint","0.25"
"907bf221-a1bf-41ab-9b7e-e5a64c385642","Angelic Chorus","usg","Urza's Saga","3","rare","normal","1","Alpha Collection","near_mint","7.73"
"dacdb9e7-d79e-4d24-8678-a37ab6e3a413","Armor of Thorns","mir","Mirage","206","common","normal","1","Alpha Collection","moderately_played","0.11"
"560debcd-feb4-4534-991e-a7aa1cca2409","Devourer of Destiny","mh3","Modern Horizons 3","2","rare","normal","2","Modern Staples","lightly_played","1.00"
"28194ca7-3b2a-49b8-8f03-56a2c97859d9","Bear's Companion","2x2","Double Masters 2022","182","uncommon","normal","1","Modern Staples","lightly_played","0.09"
"cd153e03-4fe1-477d-9e7f-ee5c432a4285","Aether Gale","clb","Commander Legends: Battle for Baldur's Gate","712","rare","normal","1","Modern Staples","lightly_played","0.40"
"2a0acb05-91e0-4f7c-b48b-99e1068fad16","Fanatic of the Harrowing","dsk","Duskmourn: House of Horror","96","common","normal","1","Draft Pickups","lightly_played","0.08"
"1f2bf6ba-cd1a-4382-9572-6dfbcf6ed0c6","Eluge, the Shoreless Sea","blb","Bloomburrow","49","mythic","normal","1","Draft Pickups","moderately_played","3.00"
"ac63941b-3f78-4bd3-8b05-ca12aaaa006c","Case of the Uneaten Feast","mkm","Murders at Karlov Manor","10","rare","normal","1","Draft Pickups","lightly_played","0.42"
"7ad59368-1335-4d8e-a254-ccd889933e57","Creeping Peeper","dsk","Duskmourn: House of Horror","46","common","normal","2","Draft Pickups","near_mint","0.09"
"2436aa14-9200-4295-8041-b682cf3c4216","Baldur's Gate","clb","Commander Legends: Battle for Baldur's Gate","345","rare","normal","4","Modern Staples","moderately_played","3.62"
"d6c48f07-63b7-4a60-8da6-ce77405abf1e","Agatha of the Vile Cauldron","woe","Wilds of Eldraine","199","mythic","normal","1","Draft Pickups","lightly_played","0.88"
"68fd8548-50db-4243-9154-377f32408d58","Akul the Unrepentant","otj","Outlaws of Thunder Junction","189","rare","normal","1","Draft Pickups","moderately_played","0.27"
"19f20c0a-22be-4a9c-96ce-4047f7a2d424","Beanstalk Wurm // Plant Beans","woe","Wilds of Eldraine","161","common","normal","1","Draft Pickups","lightly_played","0.30"
"513a36a1-b2e3-4779-b8a7-66f01c488bf0","Bottle Golems","mh2","Modern Horizons 2","222","common","normal","2","Modern Staples","lightly_played","0.22"
"155f2aa6-6c47-4a06-b0ef-2d9205cd133e","Alarum","mir","Mirage","2","common","normal","1","Alpha Collection","near_mint","0.05"
"94396d26-cede-4a61-b30a-50aecc730407","Abyssal Horror","usg","Urza's Saga","115","rare","normal","1","Alpha Collection","lightly_played","0.53"
"1bfac4ab-97f1-448c-8554-42ed03eb5656","Anje, Maid of Dishonor","vow","Innistrad: Crimson Vow","231","rare","normal","1","Draft Pickups","near_mint","0.48"
"51c931a4-297a-4f7f-8f71-6bdcbe4e94b7","Alabaster Potion","4ed","Fourth Edition","1","common","normal","2","Alpha Collection","near_mint","0.12"
"caf0e715-befb-4904-82e6-d3f8c7fbd454","Dance of the Tumbleweeds","otj","Outlaws of Thunder Junction","160","common","normal","4","Draft Pickups","near_mint","0.19"
"21637fbe-d9d3-4d5b-a361-0687385d4738","Decree of Justice","mh3","Modern Horizons 3","263","uncommon","normal","1","Modern Staples","moderately_played","0.25"
"c454312c-ba0d-4b93-a3f5-e7764fcfbe20","Band Together","clb","Commander Legends: Battle for Baldur's Gate","216","common","normal","1","Modern Staples","near_mint","0.10"
"5b4ac6ea-c67b-4f90-be4f-aa25882f5794","Cunning Coyote","otj","Outlaws of Thunder Junction","118","uncommon","normal","2","Draft Pickups","lightly_played","0.14"
"a0e47d11-cb21-402b-a39e-588a94cc57b4","Abrade","vow","Innistrad: Crimson Vow","139","common","foil","1","Draft Pickups","lightly_played","0.25"
"77c72b5b-dd81-4eb4-80d9-a0124e27e1dc","Bedhead Beastie","dsk","Duskmourn: House of Horror","125","common","normal","1","Draft Pickups","near_mint","0.09"
"6c4f6b81-53d0-49fb-b404-c2ad67de7493","Bucolic Ranch","otj","Outlaws of Thunder Junction","265","uncommon","normal","1","Draft Pickups","moderately_played","0.26"
"a47b49c4-6adb-445b-b0f1-e0391c2f08cf","A-Nashi, Moon Sage's Scion","neo","Kamigawa: Neon Dynasty","A-114","mythic","normal","2","Draft Pickups","near_mint",""
"5f889c95-46af-4fd9-aff2-573d5384fd58","Beastie Beatdown","dsk","Duskmourn: House of Horror","210","uncommon","normal","1","Draft Pickups","near_mint","0.04"
"b8732e62-cdee-4d32-82a8-8a71a04be7a1","Aether Revolt","mh3","Modern Horizons 3","113","rare","normal","1","Modern Staples","lightly_played","0.28"
"6f1a7590-3eee-4803-b192-d4fb771e6a86","Acrobatic Cheerleader","dsk","Duskmourn: House of Horror","1","common","normal","1","Draft Pickups","near_mint","0.02"
"e1939833-05e5-4cbd-b766-7837e72e5929","Bloodforged Battle-Axe","2x2","Double Masters 2022","299","rare","normal","1","Modern Staples","near_mint","1.80"
"0f2c32a0-ee97-4239-94e3-aabab91dab83","Balance","leb","Limited Edition Beta","3","rare","normal","1","Alpha Collection","near_mint",""
"87845cc2-bf5d-491d-bfa2-b33b034557a4","Blood Servitor","vow","Innistrad: Crimson Vow","252","common","normal","1","Draft Pickups","lightly_played","0.11"
"0a08e0d2-1e60-47f5-9228-4c11a127089d","Bloodsoaked Insight // Sanguine Morass","mh3","Modern Horizons 3","252","uncommon","normal","2","Modern Staples","near_mint","0.34"
"83c91e24-b7e8-4040-80cb-d1b375002c10","Adaptive Gemguard","lci","The Lost Caverns of Ixalan","3","common","normal","1","Draft Pickups","lightly_played","0.05"
"220003ce-cf2e-4595-91f4-c3462407d293","A-Sigardian Paladin","vow","Innistrad: Crimson Vow","A-247","uncommon","normal","1","Draft Pickups","lightly_played",""
"78b55a58-c669-4dc6-aa63-5d9dff52e613","Brazen Collector","blb","Bloomburrow","128","uncommon","normal","1","Draft Pickups","lightly_played","0.24"
"fdbe1ac1-461f-4746-a8d8-6c8dea2c97c6","Molten Duplication","big","The Big Score","14","mythic","normal","1","Modern Staples","near_mint","15.83"
"ec348d8d-6b49-4a40-a668-fc6dd2af4f0d","Arachnus Web","2x2","Double Masters 2022","136","common","normal","1","Modern Staples","moderately_played","0.12"
"82defb87-237f-4b77-9673-5bf00607148f","Bonecache Overseer","blb","Bloomburrow","85","uncommon","normal","1","Draft Pickups","moderately_played","0.22"
"dfdabdda-bd46-4ea2-8b37-5d7f6cec6aff","Eladamri, Korvecdal","mh3","Modern Horizons 3","149","mythic","normal","2","Modern Staples","near_mint","5.27"
"fa2d984f-1a5e-4ca7-b333-5fcca8a966e2","A-Silver-Fur Master","neo","Kamigawa: Neon Dynasty","A-236","uncommon","normal","1","Draft Pickups","lightly_played",""
"f79b0c5d-6823-439c-a011-8b9bf424bdad","Disturbing Mirth","dsk","Duskmourn: House of Horror","212","uncommon","normal","2","Draft Pickups","lightly_played","0.08"
"f4f2a818-9fd1-41db-967e-7d2c9b4e4c2f","Oltec Matterweaver","big","The Big Score","3","mythic","normal","2","Modern Staples","near_mint","1.70"
"cab4539a-0157-4cbe-b50f-6e2575df74e9","Cruelclaw's Heist","blb","Bloomburrow","88","rare","normal","1","Draft Pickups","near_mint","0.38"
"7028130c-c91d-4bf7-b0b0-450f71107d7a","Clement, the Worrywort","blb","Bloomburrow","209","rare","normal","4","Draft Pickups","near_mint","0.29"
"1c02134c-ec9f-4090-820e-8ba7ae4a8c2b","Bat Colony","lci","The Lost Caverns of Ixalan","5","uncommon","normal","1","Draft Pickups","near_mint","0.25"
"2366640a-ca4a-4325-8578-1ec78d0382cc","Astarion's Thirst","clb","Commander Legends: Battle for Baldur's Gate","114","rare","normal","1","Modern Staples","near_mint","1.61"
"d5756d4b-3068-412c-8643-880d3459151e","Enduring Tenacity","dsk","Duskmourn: House of Horror","95","rare","normal","2","Draft Pickups","lightly_played","14.31"
"9c8d57fc-9695-45df-8b88-0048330608bd","Angler Turtle","clb","Commander Legends: Battle for Baldur's Gate","713","rare","normal","1","Modern Staples","lightly_played","0.25"
"25ac5405-df7b-4097-914a-022cb18e20d4","Arid Mesa","mh2","Modern Horizons 2","244","rare","normal","1","Modern Staples","moderately_played","31.48"
"bf220c06-3cce-4bdd-aa58-83940c223e9c","Commercial District","mkm","Murders at Karlov Manor","259","rare","normal","4","Draft Pickups","near_mint","9.28"
"5aaa3e4e-4e08-4df2-9e0c-66e15a10fec4","Angelic Shield","inv","Invasion","228","uncommon","normal","2","Alpha Collection","near_mint","0.31"
"98164430-64c1-465f-b786-45753c965f44","Colossal Dreadmask","mh3","Modern Horizons 3","148","common","normal","1","Modern Staples","near_mint","0.21"
"f50a4378-8b14-484c-b285-09cc4c4e1b3c","Angelic Page","usg","Urza's Saga","4","common","normal","1","Alpha Collection","near_mint","0.12"
"8ea4d40a-7657-4ff8-9fc2-915b99432275","Cut In","woe","Wilds of Eldraine","125","common","normal","2","Draft Pickups","moderately_played","0.04"
"47f39b5e-2e85-4f31-bbab-0b0bf58f701d","Abrade","lci","The Lost Caverns of Ixalan","131","common","foil","2","Draft Pickups","near_mint","0.33"
"62b3f560-262b-4bc3-9aef-535fd7082c28","Vaultborn Tyrant","big","The Big Score","20","mythic","normal","1","Modern Staples","lightly_played","34.90"
"92652c41-1239-4299-a486-11fe1a96e912","Agatha's Champion","woe","Wilds of Eldraine","160","uncommon","normal","1","Draft Pickups","lightly_played","0.11"
"e6d45abe-4962-47d9-a54e-7e623ea8647c","Eddymurk Crab","blb","Bloomburrow","48","uncommon","normal","2","Draft Pickups","near_mint","0.83"
"b5f42e59-7315-41cb-9c41-346e44f0c5fb","Don't Make a Sound","dsk","Duskmourn: House of Horror","49","common","normal","1","Draft Pickups","moderately_played","0.14"
"5694cb42-7489-40c5-b21a-aeb36636015f","Agility","mir","Mirage","154","common","normal","1","Alpha Collection","near_mint","0.17"
"c34963e6-850e-4ce4-b04f-5e623ce5b73f","Balloon Peddler","mmq","Mercadian Masques","59","common","normal","4","Alpha Collection","lightly_played","0.14"
"a74fd612-2890-4333-a379-5bf7650fbb87","Erratic Apparition","dsk","Duskmourn: House of Horror","54","common","normal","1","Draft Pickups","moderately_played","0.08"
"a85ae675-56ca-4a00-83d2-ee035f33d6d1","Battle Frenzy","ice","Ice Age","175","common","normal","1","Alpha Collection","near_mint","0.12"
"47f82d84-03ad-42dd-80ce-f0ac5e353e46","Acrobatic Leap","lci","The Lost Caverns of Ixalan","2","common","normal","1","Draft Pickups","moderately_played","0.16"
"393e0bfe-fa2d-43a1-a880-2d2083aa559a","Ambition's Cost","clb","Commander Legends: Battle for Baldur's Gate","110","uncommon","normal","1","Modern Staples","lightly_played","0.13"
"06f5ab0d-3280-42d3-bc7e-abb109bbe3c4","A-Raiyuu, Storm's Edge","neo","Kamigawa: Neon Dynasty","A-232","rare","normal","1","Draft Pickups","moderately_played",""
"154ed1d3-e24a-48ba-8f7b-be254c08d1cc","Arcbound Whelp","mh2","Modern Horizons 2","113","uncommon","normal","1","Modern Staples","near_mint","0.23"
"94266c32-774f-42fa-84d7-7b646c950587","Batterbone","mh2","Modern Horizons 2","221","uncommon","normal","2","Modern Staples","near_mint","0.32"
"2e37a5cd-887d-4b41-97f7-ae0bba85436b","Memory Vessel","big","The Big Score","13","mythic","normal","1","Modern Staples","moderately_played","0.24"
"6108741c-30de-4390-8482-3f293bdce4bd","Annoyed Altisaur","2x2","Double Masters 2022","134","common","normal","3","Modern Staples","near_mint","0.23"
"434f2329-ea4c-41ba-ab62-857076d76442","Castle","3ed","Revised Edition","8","uncommon","normal","1","Alpha Collection","moderately_played","0.32"
"41d81b88-c19b-4148-89ba-ae8fb53843e1","Angelic Quartermaster","vow","Innistrad: Crimson Vow","2","uncommon","normal","1","Draft Pickups","near_mint","0.25"
"6e8e93a0-33fd-4a1b-82b9-4b4a99fbb75b","Biogenic Upgrade","2x2","Double Masters 2022","137","uncommon","normal","2","Modern Staples","near_mint","0.14"
"0bc11285-0891-4cc3-a056-b698911166c7","Ashnod's Battle Gear","4ed","Fourth Edition","296","uncommon","normal","1","Alpha Collection","near_mint","0.23"
"6a90f9e6-9251-4203-9599-cc4032a5e6e1","Archway of Innovation","mh3","Modern Horizons 3","214","rare","normal","1","Modern Staples","near_mint","0.80"
"666aefc2-44e0-4c27-88d5-7906f245a71f","Dewdrop Cure","blb","Bloomburrow","10","uncommon","normal","1","Draft Pickups","lightly_played","0.12"
"627c392c-4d18-4eb2-a4e8-c668f61f5487","Aclazotz, Deepest Betrayal // Temple of the Dead","lci","The Lost Caverns of Ixalan","88","mythic","normal","1","Draft Pickups","lightly_played","8.73"
"69f2f632-b6cc-4092-acd5-a6b152e90488","Aloe Alchemist","otj","Outlaws of Thunder Junction","152","uncommon","normal","1","Draft Pickups","moderately_played","0.19"
"f94f3e87-1b39-49a8-ad0d-f18c854e298a","Arenson's Aura","ice","Ice Age","3","common","normal","2","Alpha Collection","moderately_played","0.11"
"2ef42c3f-f22e-4e99-adb0-9e8f8d442347","Baba Lysaga, Night Witch","clb","Commander Legends: Battle for Baldur's Gate","266","rare","normal","2","Modern Staples","lightly_played","0.26"
"c9ef569e-91e7-45f5-83b0-5a820242c628","Apprentice Wizard","4ed","Fourth Edition","61","common","normal","1","Alpha Collection","lightly_played","0.13"
"5feba5d6-99a6-4e9b-8a7d-90d955868fc3","Basking Broodscale","mh3","Modern Horizons 3","145","common","normal","1","Modern Staples","near_mint","0.28"
"b41a2bf7-248c-4f8b-92ec-3010d276cb59","Daring Thunder-Thief","otj","Outlaws of Thunder Junction","41","common","normal","1","Draft Pickups","lightly_played","0.11"
"5d272051-f442-4f6e-8c64-df28b398d2e8","Aegis of the Meek","ice","Ice Age","307","rare","normal","4","Alpha Collection","moderately_played","0.67"
"2cae24c1-53f1-4f3f-8795-b634c46a17c4","Derelict Attic // Widow's Walk","dsk","Duskmourn: House of Horror","93","common","normal","1","Draft Pickups","lightly_played","0.06"
"d3a925e5-0d0a-42ec-b1c6-9793b8e11625","Avalanche","ice","Ice Age","171","uncommon","normal","1","Alpha Collection","near_mint","0.18"
"868856b7-8875-43c1-8249-0f8fb2c8319b","Anim Pakal, Thousandth Moon","lci","The Lost Caverns of Ixalan","223","rare","normal","1","Draft Pickups","moderately_played","6.40"
"22264087-bac4-4746-b6ce-0d44cce163e6","Ancient Lumberknot","vow","Innistrad: Crimson Vow","230","uncommon","normal","1","Draft Pickups","moderately_played","2.91"
"233beaac-37a4-4824-8f31-438b6bfe794b","Chart a Course","lci","The Lost Caverns of Ixalan","48","uncommon","normal","2","Draft Pickups","lightly_played","0.26"
"ccdcbb1d-702e-4832-8eed-7ed3deffefe3","Boundary Lands Ranger","woe","Wilds of Eldraine","123","uncommon","normal","1","Draft Pickups","near_mint","0.14"
"df9d9075-2d1e-4848-b661-816d539e05eb","Emperor of Bones","mh3","Modern Horizons 3","90","rare","normal","2","Modern Staples","near_mint","1.56"
"cb59130a-a134-4383-b983-e4b526d11fb4","Cease // Desist","mkm","Murders at Karlov Manor","246","uncommon","normal","1","Draft Pickups","lightly_played","0.24"
"8659789c-6a2c-439f-a348-b9b1b06c55b8","Dragonhawk, Fate's Tempest","blb","Bloomburrow","132","mythic","normal","3","Draft Pickups","near_mint","6.17"
"424972d6-3b2c-449b-b786-749a77020fa1","Ankle Biter","otj","Outlaws of Thunder Junction","153","common","normal","1","Draft Pickups","near_mint","0.28"
"3c3c3d15-b775-44a2-91ea-4abcc3cf2dba","Cerebral Confiscation","mkm","Murders at Karlov Manor","81","common","normal","1","Draft Pickups","lightly_played","0.18"
"e7a70f5a-2056-4c26-b6ea-9f751b5d0d8c","Calamity, Galloping Inferno","otj","Outlaws of Thunder Junction","116","rare","normal","1","Draft Pickups","moderately_played","0.22"
"b6bc3f71-b4ce-4c05-be3c-7a0faad476c3","Blade of the Oni","neo","Kamigawa: Neon Dynasty","89","mythic","normal","2","Draft Pickups","lightly_played","1.00"
"3d2d5a71-d6e1-4c96-9a53-0e370047a56e","Cursed Courtier","woe","Wilds of Eldraine","9","uncommon","normal","1","Draft Pickups","lightly_played","0.05"
"62993aa2-4804-43cc-910a-c51e794f8508","Cranial Ram","mh3","Modern Horizons 3","180","common","normal","1","Modern Staples","near_mint","0.15"
"1785cf85-1ac0-4246-9b89-1a8221a8e1b2","Chatterfang, Squirrel General","mh2","Modern Horizons 2","151","mythic","normal","1","Modern Staples","lightly_played","4.79"
"5901dff4-e09b-4747-9297-797a1a057cd5","Aurelia's Vindicator","mkm","Murders at Karlov Manor","4","mythic","normal","1","Draft Pickups","near_mint","0.33"
"44faefbe-d5e7-48f3-ba88-833da0b19707","Angelic Protector","tmp","Tempest","2","uncommon","normal","1","Alpha Collection","lightly_played","0.27"
"1920dae4-fb92-4f19-ae4b-eb3276b8dac7","Counterspell","mh2","Modern Horizons 2","267","uncommon","normal","1","Modern Staples","lightly_played","1.90"
"3017df51-67ae-4c3d-8210-086f83bc2040","Biting-Palm Ninja","neo","Kamigawa: Neon Dynasty","88","rare","normal","1","Draft Pickups","moderately_played","0.35"
"10e1030e-2b95-4807-9111-e495a2fc8813","Compass Gnome","lci","The Lost Caverns of Ixalan","250","common","normal","1","Draft Pickups","lightly_played","0.13"
"2a70f0ae-d49b-4cc8-9f76-895039c3dc39","Case of the Shattered Pact","mkm","Murders at Karlov Manor","1","uncommon","normal","3","Draft Pickups","lightly_played","0.19"
"2a304f7e-0b9e-4ef6-9ad8-34350839f7d9","Aeromoeba","mh2","Modern Horizons 2","37","common","normal","1","Modern Staples","near_mint","0.11"
"d7ab2de3-3aea-461a-a74f-fb742cf8a198","Driftgloom Coyote","blb","Bloomburrow","11","uncommon","normal","1","Draft Pickups","near_mint","0.17"
"5f661095-3645-4e44-ac39-752e417c2174","Corpses of the Lost","lci","The Lost Caverns of Ixalan","98","rare","normal","2","Draft Pickups","moderately_played","0.32"
"a9d329ad-6b19-4aa7-a53f-38c7b76c4c96","Cogwork Wrestler","lci","The Lost Caverns of Ixalan","49","common","normal","1","Draft Pickups","moderately_played","0.17"
"d9b4ce37-f102-4f2b-9651-9d0a9d231d6d","Balustrade Spy","2x2","Double Masters 2022","68","common","normal","1","Modern Staples","near_mint","0.26"
"610a0de4-a4f7-446b-8477-00c917cb4789","Axebane Ferox","mkm","Murders at Karlov Manor","153","rare","normal","1","Draft Pickups","moderately_played","0.24"
"f594b7aa-d44e-47c4-989b-565f881e25f1","Ankh of Mishra","lea","Limited Edition Alpha","230","rare","normal","2","Alpha Collection","near_mint",""
"7a78abdb-d1ac-49cb-a74b-9de21c06364a","Bad River","mir","Mirage","324","uncommon","normal","1","Alpha Collection","near_mint","1.77"
"76878b19-2916-4f3f-bee5-20846bc9e2db","Buried Alive","mh3","Modern Horizons 3","273","uncommon","normal","1","Modern Staples","near_mint","0.68"
"ba06fcda-7ab8-48d4-8656-2a911e73dc44","Bloodfell Caves","neo","Kamigawa: Neon Dynasty","264","common","normal","2","Draft Pickups","near_mint","0.14"
"3d24036e-075f-4991-a740-a9d943722ad2","Austere Command","clb","Commander Legends: Battle for Baldur's Gate","687","rare","normal","1","Modern Staples","moderately_played","1.54"
"1bae1867-d5bb-4204-9fb1-59d6663bc161","Black Vise","3ed","Revised Edition","236","uncommon","normal","1","Alpha Collection","lightly_played","1.41"
"5b60a1a6-b2ca-4dc2-a6d9-eff97092079a","Greed's Gambit","big","The Big Score","8","mythic","normal","2","Modern Staples","lightly_played","0.41"
"286c55c2-dcc1-4e87-a83f-9981d28ab62d","Bruse Tarl, Roving Rancher","otj","Outlaws of Thunder Junction","198","rare","normal","1","Draft Pickups","lightly_played","0.15"
"38f66d0c-5d03-449f-a056-b97e2ed6a3a1","A-Moon-Circuit Hacker","neo","Kamigawa: Neon Dynasty","A-67","common","normal","2","Draft Pickups","near_mint",""
"7f6f9ec3-6033-4cd4-a52e-31a559559a93","Auspicious Ancestor","mir","Mirage","3","rare","normal","1","Alpha Collection","lightly_played","0.76"
